"","sens","modo","pol","classe","data","sigma0"
"472","R2","S1","HH","floresta_terrafirme",2011-07-06,0.11
"473","R2","S1","HH","floresta_terrafirme",2011-07-06,0.15
"474","R2","S1","HH","floresta_terrafirme",2011-07-06,0.06
"475","R2","S1","HH","floresta_terrafirme",2011-07-06,0.36
"476","R2","S1","HH","floresta_terrafirme",2011-07-06,0.33
"477","R2","S1","HH","floresta_terrafirme",2011-07-06,0.1
"478","R2","S1","HH","floresta_terrafirme",2011-07-06,0.4
"479","R2","S1","HH","floresta_terrafirme",2011-07-06,0.13
"480","R2","S1","HH","floresta_terrafirme",2011-07-06,0.44
"481","R2","S1","HH","floresta_terrafirme",2011-07-06,0.22
"482","R2","S1","HH","floresta_terrafirme",2011-07-06,0.18
"483","R2","S1","HH","floresta_terrafirme",2011-07-06,0.15
"484","R2","S1","HH","floresta_terrafirme",2011-07-06,0.12
"485","R2","S1","HH","floresta_terrafirme",2011-07-06,0.4
"486","R2","S1","HH","floresta_terrafirme",2011-07-06,0.08
"487","R2","S1","HH","floresta_terrafirme",2011-07-06,0.34
"488","R2","S1","HH","floresta_terrafirme",2011-07-06,0.22
"489","R2","S1","HH","floresta_terrafirme",2011-07-06,0.21
"490","R2","S1","HH","floresta_terrafirme",2011-07-06,0.13
"491","R2","S1","HH","floresta_terrafirme",2011-07-06,0.35
"492","R2","S1","HH","floresta_terrafirme",2011-07-06,0.23
"493","R2","S1","HH","floresta_terrafirme",2011-07-06,0.36
"494","R2","S1","HH","floresta_terrafirme",2011-07-06,0.38
"495","R2","S1","HH","floresta_terrafirme",2011-07-06,0.29
"496","R2","S1","HH","floresta_terrafirme",2011-07-06,0.21
"497","R2","S1","HH","floresta_terrafirme",2011-07-06,0.31
"498","R2","S1","HH","floresta_terrafirme",2011-07-06,0.05
"499","R2","S1","HH","floresta_terrafirme",2011-07-06,0.25
"500","R2","S1","HH","floresta_terrafirme",2011-07-06,0.11
"501","R2","S1","HH","floresta_terrafirme",2011-11-03,0.4
"502","R2","S1","HH","floresta_terrafirme",2011-11-03,0.04
"503","R2","S1","HH","floresta_terrafirme",2011-11-03,0.51
"504","R2","S1","HH","floresta_terrafirme",2011-11-03,0.32
"505","R2","S1","HH","floresta_terrafirme",2011-11-03,0.37
"506","R2","S1","HH","floresta_terrafirme",2011-11-03,0.28
"507","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"508","R2","S1","HH","floresta_terrafirme",2011-11-03,0.19
"509","R2","S1","HH","floresta_terrafirme",2011-11-03,0.44
"510","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"511","R2","S1","HH","floresta_terrafirme",2011-11-03,0.35
"512","R2","S1","HH","floresta_terrafirme",2011-11-03,0.42
"513","R2","S1","HH","floresta_terrafirme",2011-11-03,0.39
"514","R2","S1","HH","floresta_terrafirme",2011-11-03,0.1
"515","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"516","R2","S1","HH","floresta_terrafirme",2011-11-03,0.29
"517","R2","S1","HH","floresta_terrafirme",2011-11-03,0.36
"518","R2","S1","HH","floresta_terrafirme",2011-11-03,0.1
"519","R2","S1","HH","floresta_terrafirme",2011-11-03,0.29
"520","R2","S1","HH","floresta_terrafirme",2011-11-03,0.33
"521","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"522","R2","S1","HH","floresta_terrafirme",2011-11-03,0.09
"523","R2","S1","HH","floresta_terrafirme",2011-11-03,0.14
"524","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"525","R2","S1","HH","floresta_terrafirme",2011-11-03,0.15
"526","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"527","R2","S1","HH","floresta_terrafirme",2011-11-03,0.25
"528","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"529","R2","S1","HH","floresta_terrafirme",2011-11-03,0.22
"530","R2","S1","HH","floresta_terrafirme",2011-11-03,0.1
"531","R2","S1","HH","floresta_terrafirme",2011-11-03,0.27
"532","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"533","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"534","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"535","R2","S1","HH","floresta_terrafirme",2011-11-03,0.27
"536","R2","S1","HH","floresta_terrafirme",2011-11-03,0.27
"537","R2","S1","HH","floresta_terrafirme",2011-11-03,0.1
"538","R2","S1","HH","floresta_terrafirme",2011-11-03,0.04
"539","R2","S1","HH","floresta_terrafirme",2011-11-03,0.12
"540","R2","S1","HH","floresta_terrafirme",2011-11-03,0.11
"541","R2","S1","HH","floresta_terrafirme",2011-11-03,0.29
"542","R2","S1","HH","floresta_terrafirme",2011-11-03,0.25
"543","R2","S1","HH","floresta_terrafirme",2011-11-03,0.34
"544","R2","S1","HH","floresta_terrafirme",2011-11-03,0.34
"545","R2","S1","HH","floresta_terrafirme",2011-11-03,0.26
"546","R2","S1","HH","floresta_terrafirme",2011-11-03,0.23
"547","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"548","R2","S1","HH","floresta_terrafirme",2011-11-03,0.14
"549","R2","S1","HH","floresta_terrafirme",2011-11-03,0.54
"550","R2","S1","HH","floresta_terrafirme",2011-11-03,0.19
"551","R2","S1","HH","floresta_terrafirme",2011-11-03,0.19
"552","R2","S1","HH","floresta_terrafirme",2011-11-03,0.43
"553","R2","S1","HH","floresta_terrafirme",2011-11-03,0.08
"554","R2","S1","HH","floresta_terrafirme",2011-11-03,0.27
"555","R2","S1","HH","floresta_terrafirme",2011-11-03,0.13
"556","R2","S1","HH","floresta_terrafirme",2011-11-03,0.22
"557","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"558","R2","S1","HH","floresta_terrafirme",2011-11-03,0.22
"559","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"560","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"561","R2","S1","HH","floresta_terrafirme",2011-11-03,0.12
"562","R2","S1","HH","floresta_terrafirme",2011-11-03,0.5
"563","R2","S1","HH","floresta_terrafirme",2011-11-03,0.08
"564","R2","S1","HH","floresta_terrafirme",2011-11-03,0.06
"565","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"566","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"567","R2","S1","HH","floresta_terrafirme",2011-11-03,0.55
"568","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"569","R2","S1","HH","floresta_terrafirme",2011-11-03,0.23
"570","R2","S1","HH","floresta_terrafirme",2011-11-03,0.19
"571","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"572","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"573","R2","S1","HH","floresta_terrafirme",2011-11-03,0.27
"574","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"575","R2","S1","HH","floresta_terrafirme",2011-11-03,0.23
"576","R2","S1","HH","floresta_terrafirme",2011-11-03,0.21
"577","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"578","R2","S1","HH","floresta_terrafirme",2011-11-03,0.21
"579","R2","S1","HH","floresta_terrafirme",2011-11-03,0.2
"580","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"581","R2","S1","HH","floresta_terrafirme",2011-11-03,0.17
"582","R2","S1","HH","floresta_terrafirme",2011-11-03,0.16
"583","R2","S1","HH","floresta_terrafirme",2011-11-03,0.18
"584","R2","S1","HH","floresta_terrafirme",2011-11-03,0.14
"585","R2","S1","HH","floresta_terrafirme",2011-11-03,0.13
"586","R2","S1","HH","floresta_terrafirme",2011-11-03,0.22
"587","R2","S1","HH","floresta_terrafirme",2011-11-03,0.41
"588","R2","S1","HH","floresta_terrafirme",2011-11-03,0.58
"589","R2","S1","HH","floresta_terrafirme",2011-11-03,0.51
"590","R2","S1","HH","floresta_terrafirme",2011-11-03,0.34
"591","R2","S1","HH","floresta_terrafirme",2011-11-03,0.24
"592","R2","S1","HH","floresta_terrafirme",2011-11-03,0.17
"593","R2","S1","HH","floresta_terrafirme",2011-11-03,0.13
"594","R2","S1","HH","floresta_terrafirme",2011-11-03,0.16
"595","R2","S1","HH","floresta_terrafirme",2011-11-03,0.3
"596","R2","S1","HH","floresta_terrafirme",2011-11-03,0.34
"597","R2","S1","HH","floresta_terrafirme",2011-11-03,0.09
"598","R2","S1","HH","floresta_terrafirme",2011-11-03,0.11
"599","R2","S1","HH","floresta_terrafirme",2011-11-03,0.1
"600","R2","S1","HH","floresta_terrafirme",2011-11-03,0.58
"601","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.3
"602","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.37
"603","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.66
"604","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.95
"605","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.08
"606","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.54
"607","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.42
"608","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.53
"609","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.31
"610","R2","S1","HH","macrofitas_emergentes",2011-07-06,1.22
"611","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.21
"612","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.25
"613","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.29
"614","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.13
"615","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.51
"616","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.22
"617","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.3
"618","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.33
"619","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.29
"620","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.11
"621","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.39
"622","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.21
"623","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.49
"624","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.86
"625","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.37
"626","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.55
"627","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.41
"628","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.3
"629","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.83
"630","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.9
"631","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.52
"632","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.15
"633","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.7
"634","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.47
"635","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.24
"636","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.25
"637","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.64
"638","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.55
"639","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.46
"640","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.25
"641","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.26
"642","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.26
"643","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.32
"644","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.57
"645","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.46
"646","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.47
"647","R2","S1","HH","macrofitas_emergentes",2011-07-06,1.05
"648","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.81
"649","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.75
"650","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.13
"651","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.19
"652","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.48
"653","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.23
"654","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.26
"655","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.48
"656","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.78
"657","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.48
"658","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.27
"659","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.22
"660","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.91
"661","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.38
"662","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.7
"663","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.34
"664","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.16
"665","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.6
"666","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.12
"667","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.37
"668","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.9
"669","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.27
"670","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.18
"671","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.47
"672","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.25
"673","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.17
"674","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.47
"675","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.18
"676","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.28
"677","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.3
"678","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.66
"679","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.97
"680","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.09
"681","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.1
"682","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.26
"683","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.1
"684","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.64
"685","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.61
"686","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.14
"687","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.15
"688","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.15
"689","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.29
"690","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.33
"691","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.44
"692","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.14
"693","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.31
"694","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.15
"695","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.06
"696","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.25
"697","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.17
"698","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.28
"699","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.59
"700","R2","S1","HH","macrofitas_emergentes",2011-07-06,0.51
"701","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.42
"702","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.14
"703","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.1
"704","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"705","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.09
"706","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.34
"707","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.52
"708","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.59
"709","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.04
"710","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.13
"711","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.22
"712","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.22
"713","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.22
"714","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.18
"715","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"716","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.45
"717","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.32
"718","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"719","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"720","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"721","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.08
"722","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.26
"723","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.14
"724","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.22
"725","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.27
"726","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"727","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"728","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.33
"729","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"730","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"731","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.1
"732","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.15
"733","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"734","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.36
"735","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.18
"736","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"737","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.34
"738","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.18
"739","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.4
"740","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.13
"741","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.15
"742","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"743","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"744","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.06
"745","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"746","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.09
"747","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.35
"748","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.04
"749","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.43
"750","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"751","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.12
"752","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.13
"753","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.24
"754","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"755","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.18
"756","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.38
"757","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.14
"758","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.56
"759","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.22
"760","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"761","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"762","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"763","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.27
"764","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.1
"765","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.19
"766","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.16
"767","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.38
"768","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.32
"769","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.13
"770","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.44
"771","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.12
"772","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"773","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.05
"774","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"775","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.32
"776","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.21
"777","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.38
"778","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.26
"779","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.27
"780","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.15
"781","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.23
"782","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.33
"783","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.11
"784","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.26
"785","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.57
"786","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.3
"787","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.06
"788","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.27
"789","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"790","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"791","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.34
"792","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.03
"793","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"794","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.07
"795","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.25
"796","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.09
"797","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.17
"798","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.2
"799","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.21
"800","R2","S1","HH","macrofitas_emergentes",2011-11-03,0.1
